項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
304,8121,14：神奈川県,稲荷山貝塚,横浜市南区山谷,第1地点　Ⅱ⑦層(2),炭化物,T,h,縄文時代後期,----,B,PLD-691,AMS法,3745,35,----,----,----,----,-27.2,山形秀樹(パレオ･ラボ),パレオ･ラボ,2002,放射性炭素年代測定,409-410,----,かながわ考古学財団調査報告131　稲荷山貝塚,財団法人かながわ考古学財団
305,8122,14：神奈川県,稲荷山貝塚,横浜市南区山谷,第1地点　Ⅱ⑨ア層(1),炭化物,T,h,縄文時代後期,----,B,PLD-692,AMS法,3805,35,----,----,----,----,-26.1,山形秀樹(パレオ･ラボ),パレオ･ラボ,2002,放射性炭素年代測定,409-410,----,かながわ考古学財団調査報告131　稲荷山貝塚,財団法人かながわ考古学財団
306,8123,14：神奈川県,稲荷山貝塚,横浜市南区山谷,第2地点　Ⅱ1ウ層,炭化物,T,h,縄文時代後期,----,B,PLD-693,AMS法,3495,35,----,----,----,----,-26,山形秀樹(パレオ･ラボ),パレオ･ラボ,2002,放射性炭素年代測定,409-410,----,かながわ考古学財団調査報告131　稲荷山貝塚,財団法人かながわ考古学財団
307,8124,14：神奈川県,稲荷山貝塚,横浜市南区山谷,第2地点　Ⅱ1オ層,炭化物,T,h,縄文時代後期,----,B,PLD-694,AMS法,3555,35,----,----,----,----,-26.6,山形秀樹(パレオ･ラボ),パレオ･ラボ,2002,放射性炭素年代測定,409-410,----,かながわ考古学財団調査報告131　稲荷山貝塚,財団法人かながわ考古学財団
308,8126,14：神奈川県,稲荷山貝塚,横浜市南区山谷,第2地点　Ⅱ14エ層,炭化物,T,h,縄文時代後期,----,B,PLD-696,AMS法,3765,35,----,----,----,----,-26.8,山形秀樹(パレオ･ラボ),パレオ･ラボ,2002,放射性炭素年代測定,409-410,----,かながわ考古学財団調査報告131　稲荷山貝塚,財団法人かながわ考古学財団
309,8127,14：神奈川県,稲荷山貝塚,横浜市南区山谷,第2地点　Ⅱ14オ層,炭化物,T,h,縄文時代後期,----,B,PLD-697,AMS法,3660,35,----,----,----,----,-26.1,山形秀樹(パレオ･ラボ),パレオ･ラボ,2002,放射性炭素年代測定,409-410,----,かながわ考古学財団調査報告131　稲荷山貝塚,財団法人かながわ考古学財団
310,8125,14：神奈川県,稲荷山貝塚,横浜市南区山谷,第2地点　Ⅱ5ア層,炭化物,T,h,縄文時代後期,----,B,PLD-695,AMS法,3610,35,----,----,----,----,-29.3,山形秀樹(パレオ･ラボ),パレオ･ラボ,2002,放射性炭素年代測定,409-410,----,かながわ考古学財団調査報告131　稲荷山貝塚,財団法人かながわ考古学財団
311,2081,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,2区10層,炭化材,T,f,縄文時代後期,堀之内1式（新）,B,MTC-04321,AMS法,3720,40,----,----,-28.6,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C21,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
312,2079,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,2区14エ層,炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04888,AMS法,3835,40,----,----,-25.2,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C19,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
313,2071,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,1区7層,炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04317,AMS法,3830,35,----,----,-28.1,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C10,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
314,2063,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,2区9ｱ層,炭化材,T,f,縄文時代後期,堀之内1式（新）,B,MTC-04882,AMS法,3760,35,----,----,-24.7,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C2,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
315,2064,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,2区16層2区18層,炭化材炭化物,T,f,縄文時代後期,堀之内1式,B,MTC-04322,AMS法,3970,35,----,----,-29,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C3,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
316,2062,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,2区13(2)層,炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04881,AMS法,3760,35,----,----,-31.5,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C1,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
317,2107,14：神奈川県,篠原大原遺跡,横浜市港北区篠原町,1号貝層に切られる50号土坑,炭化材,T,f,縄文時代後期,----,B,MTC-04582,AMS法,4170,35,----,----,-23.8,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMS-C1,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
318,2108,14：神奈川県,篠原大原遺跡,横浜市港北区篠原町,1号貝層を切る1号ピット,炭化材,T,f,縄文時代後期,----,B,MTC-04583,AMS法,4415,40,----,----,-26.6,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMS-C2,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
319,2109,14：神奈川県,篠原大原遺跡,横浜市港北区篠原町,J15住居跡0369,炭化材,T,f,縄文時代中期,勝坂3式新,B,MTC-04584,AMS法,4330,45,----,----,-26.2,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMS-C4,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
320,2110,14：神奈川県,篠原大原遺跡,横浜市港北区篠原町,J15住居跡0372,炭化材,T,f,縄文時代中期,勝坂3式新,B,MTC-04585,AMS法,4380,45,----,----,-24.2,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMS-C5,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
321,8444,14：神奈川県,篠原大原遺跡,横浜市港北区篠原町,50号土坑上層,炭化材(環孔材?),T,f,縄文時代後期初頭の貝層にきられる,----,B,MTC-04582,AMS法,4170,35,----,----,----,----,-23.8,小林謙一･坂本稔･尾嵜大真･新免歳靖･村本周三･松崎浩之,東京大学原子力研究総合センター,2004,出土試料の14C年代測定,345-352,----,かながわ考古学財団調査報告175　篠原大原遺跡,財団法人かながわ考古学財団
322,8445,14：神奈川県,篠原大原遺跡,横浜市港北区篠原町,1号ピット,炭化材(環孔材?),T,f,縄文時代,称名寺か堀之内期,B,MTC-04583,AMS法,4415,40,----,----,----,----,-26.6,小林謙一･坂本稔･尾嵜大真･新免歳靖･村本周三･松崎浩之,東京大学原子力研究総合センター,2004,出土試料の14C年代測定,345-352,----,かながわ考古学財団調査報告175　篠原大原遺跡,財団法人かながわ考古学財団
323,8446,14：神奈川県,篠原大原遺跡,横浜市港北区篠原町,第15号住居跡,炭化材(クリ?),T,f,縄文時代中期,勝坂3式新,B,MTC-04584,AMS法,4330,45,----,----,----,----,-26.3,小林謙一･坂本稔･尾嵜大真･新免歳靖･村本周三･松崎浩之,東京大学原子力研究総合センター,2004,出土試料の14C年代測定,345-352,----,かながわ考古学財団調査報告175　篠原大原遺跡,財団法人かながわ考古学財団
324,8447,14：神奈川県,篠原大原遺跡,横浜市港北区篠原町,第15号住居跡,炭化材(クリ?),T,f,縄文時代中期,勝坂3式新,B,MTC-04585,AMS法,4380,45,----,----,----,----,-24.2,小林謙一･坂本稔･尾嵜大真･新免歳靖･村本周三･松崎浩之,東京大学原子力研究総合センター,2004,出土試料の14C年代測定,345-352,----,かながわ考古学財団調査報告175　篠原大原遺跡,財団法人かながわ考古学財団
325,2106,14：神奈川県,篠原大原遺跡,横浜市港北区篠原町,J42住居跡覆土-302,漆胴内,T,i,縄文時代中期,曽利Ⅱ式,B,Beta-191841,AMS法,4440,40,----,----,-26,----,-26,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,KNMS-13,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
326,8129,14：神奈川県,羽根尾貝塚,小田原市羽根尾字中道,5層下部,イノシシ中足骨,T,a,縄文時代前期中葉,黒浜式?関山式,B,TERRA-b100402a39,AMS法,5586,52,----,----,-19.3,0.9,----,米田穣(独立醸成法人国立環境研究所),国立環境研究所加速器分析施設,2003,羽根尾貝塚における放射性炭素年代測定,409-413,----,羽根尾貝塚　羽根尾工場団地建設に伴う埋蔵文化財発掘調査報告書Ⅰ,玉川文化財研究所
327,8130,14：神奈川県,羽根尾貝塚,小田原市羽根尾字中道,6層,イヌガヤ?種子,T,e,縄文時代前期中葉,黒浜式?関山式,B,TERRA-b022102a17,AMS法,5398,55,----,----,-25.7,0.7,----,米田穣(独立醸成法人国立環境研究所),国立環境研究所加速器分析施設,2003,羽根尾貝塚における放射性炭素年代測定,409-413,----,羽根尾貝塚　羽根尾工場団地建設に伴う埋蔵文化財発掘調査報告書Ⅰ,玉川文化財研究所
328,8131,14：神奈川県,羽根尾貝塚,小田原市羽根尾字中道,6層/8層,種子/果実,T,e,縄文時代前期中葉,黒浜式?関山式,B,TERRA-b022102a06,AMS法,5437,54,----,----,-24.8,0.7,----,米田穣(独立醸成法人国立環境研究所),国立環境研究所加速器分析施設,2003,羽根尾貝塚における放射性炭素年代測定,409-413,----,羽根尾貝塚　羽根尾工場団地建設に伴う埋蔵文化財発掘調査報告書Ⅰ,玉川文化財研究所
329,8132,14：神奈川県,羽根尾貝塚,小田原市羽根尾字中道,8層最上部,ヒシ種子,T,e,縄文時代前期中葉,黒浜式?関山式,B,TERRA-b022102a07,AMS法,5352,56,----,----,-26.2,0.7,----,米田穣(独立醸成法人国立環境研究所),国立環境研究所加速器分析施設,2003,羽根尾貝塚における放射性炭素年代測定,409-413,----,羽根尾貝塚　羽根尾工場団地建設に伴う埋蔵文化財発掘調査報告書Ⅰ,玉川文化財研究所
330,8133,14：神奈川県,羽根尾貝塚,小田原市羽根尾字中道,8層上部,ヒシ種子,T,e,縄文時代前期中葉,黒浜式?関山式,B,TERRA-b022102a08,AMS法,5341,57,----,----,-24.6,0.6,----,米田穣(独立醸成法人国立環境研究所),国立環境研究所加速器分析施設,2003,羽根尾貝塚における放射性炭素年代測定,409-413,----,羽根尾貝塚　羽根尾工場団地建設に伴う埋蔵文化財発掘調査報告書Ⅰ,玉川文化財研究所
331,8134,14：神奈川県,羽根尾貝塚,小田原市羽根尾字中道,8層中部,材(枝),T,d,縄文時代前期中葉,黒浜式?関山式,B,TERRA-b022102a09,AMS法,5751,55,----,----,-29.6,0.7,----,米田穣(独立醸成法人国立環境研究所),国立環境研究所加速器分析施設,2003,羽根尾貝塚における放射性炭素年代測定,409-413,----,羽根尾貝塚　羽根尾工場団地建設に伴う埋蔵文化財発掘調査報告書Ⅰ,玉川文化財研究所
332,8135,14：神奈川県,羽根尾貝塚,小田原市羽根尾字中道,8層下部,ヒシ種子,T,e,縄文時代前期中葉,黒浜式?関山式,B,TERRA-b022102a10,AMS法,5475,50,----,----,-28.8,0.6,----,米田穣(独立醸成法人国立環境研究所),国立環境研究所加速器分析施設,2003,羽根尾貝塚における放射性炭素年代測定,409-413,----,羽根尾貝塚　羽根尾工場団地建設に伴う埋蔵文化財発掘調査報告書Ⅰ,玉川文化財研究所
333,8136,14：神奈川県,羽根尾貝塚,小田原市羽根尾字中道,9層,材(枝),T,d,縄文時代前期中葉,黒浜式?関山式,B,TERRA-b022102a15,AMS法,5647,57,----,----,-29.1,0.7,----,米田穣(独立醸成法人国立環境研究所),国立環境研究所加速器分析施設,2003,羽根尾貝塚における放射性炭素年代測定,409-413,----,羽根尾貝塚　羽根尾工場団地建設に伴う埋蔵文化財発掘調査報告書Ⅰ,玉川文化財研究所
334,8137,14：神奈川県,羽根尾貝塚,小田原市羽根尾字中道,10層,材(枝),T,d,縄文時代前期中葉,黒浜式?関山式,B,TERRA-b022102a05,AMS法,5989,59,----,----,-32,0.7,----,米田穣(独立醸成法人国立環境研究所),国立環境研究所加速器分析施設,2003,羽根尾貝塚における放射性炭素年代測定,409-413,----,羽根尾貝塚　羽根尾工場団地建設に伴う埋蔵文化財発掘調査報告書Ⅰ,玉川文化財研究所
335,8128,14：神奈川県,羽根尾貝塚,小田原市羽根尾字中道,5層下部,枝,T,d,縄文時代前期中葉,黒浜式?関山式,B,TERRA-b022102a16,AMS法,5386,53,----,----,-28.6,0.8,----,米田穣(独立醸成法人国立環境研究所),国立環境研究所加速器分析施設,2003,羽根尾貝塚における放射性炭素年代測定,409-413,----,羽根尾貝塚　羽根尾工場団地建設に伴う埋蔵文化財発掘調査報告書Ⅰ,玉川文化財研究所
336,8363,14：神奈川県,芹沢配水池関連遺跡群,茅ヶ崎市行谷,ボーリングサンプル　採取深度(cm) 790-792,泥炭,T,j,不明,----,ABCDEFGH,GaK-19320,β線法,----,----,----,----,----,----,----,杉原重夫(明治大学地理学研究室)･嶋田繁(明治大学大学院),学習院大学年代測定室　木越邦彦,1997,茅ヶ崎市芹沢配水池関連遺跡群の発掘に伴うボーリング調査報告,72-76,測定結果記載無し,かながわ考古学財団調査報告28　芹沢配水池関連遺跡群,財団法人かながわ考古学財団
337,8364,14：神奈川県,芹沢配水池関連遺跡群,茅ヶ崎市行谷,ボーリングサンプル　採取深度(cm) 983-990,木片,T,d,不明,----,ABCDEFGH,GaK-19321,β線法,----,----,----,----,----,----,----,杉原重夫(明治大学地理学研究室)･嶋田繁(明治大学大学院),学習院大学年代測定室　木越邦彦,1997,茅ヶ崎市芹沢配水池関連遺跡群の発掘に伴うボーリング調査報告,72-76,測定結果記載無し,かながわ考古学財団調査報告28　芹沢配水池関連遺跡群,財団法人かながわ考古学財団
338,8365,14：神奈川県,芹沢配水池関連遺跡群,茅ヶ崎市行谷,ボーリングサンプル　採取深度(cm) 1032-1037,炭化木片,T,f,不明,----,ABCDEFGH,GaK-19322,β線法,----,----,----,----,----,----,----,杉原重夫(明治大学地理学研究室)･嶋田繁(明治大学大学院),学習院大学年代測定室　木越邦彦,1997,茅ヶ崎市芹沢配水池関連遺跡群の発掘に伴うボーリング調査報告,72-76,測定結果記載無し,かながわ考古学財団調査報告28　芹沢配水池関連遺跡群,財団法人かながわ考古学財団
339,8361,14：神奈川県,芹沢配水池関連遺跡群,茅ヶ崎市行谷,ボーリングサンプル　採取深度(cm) 530-532,泥炭質粘土,T,j,不明,----,ABCDEFGH,GaK-19318,β線法,----,----,----,----,----,----,----,杉原重夫(明治大学地理学研究室)･嶋田繁(明治大学大学院),学習院大学年代測定室　木越邦彦,1997,茅ヶ崎市芹沢配水池関連遺跡群の発掘に伴うボーリング調査報告,72-76,測定結果記載無し,かながわ考古学財団調査報告28　芹沢配水池関連遺跡群,財団法人かながわ考古学財団
340,8362,14：神奈川県,芹沢配水池関連遺跡群,茅ヶ崎市行谷,ボーリングサンプル　採取深度(cm) 686-688,泥炭質粘土,T,j,不明,----,ABCDEFGH,GaK-19319,β線法,----,----,----,----,----,----,----,杉原重夫(明治大学地理学研究室)･嶋田繁(明治大学大学院),学習院大学年代測定室　木越邦彦,1997,茅ヶ崎市芹沢配水池関連遺跡群の発掘に伴うボーリング調査報告,72-76,測定結果記載無し,かながわ考古学財団調査報告28　芹沢配水池関連遺跡群,財団法人かながわ考古学財団
341,8360,14：神奈川県,芹沢配水池関連遺跡群,茅ヶ崎市行谷,ボーリングサンプル　採取深度(cm) 406-408,泥炭,T,j,不明,----,ABCDEFGH,GaK-19317,β線法,----,----,----,----,----,----,----,杉原重夫(明治大学地理学研究室)･嶋田繁(明治大学大学院),学習院大学年代測定室　木越邦彦,1997,茅ヶ崎市芹沢配水池関連遺跡群の発掘に伴うボーリング調査報告,72-76,測定結果記載無し,かながわ考古学財団調査報告28　芹沢配水池関連遺跡群,財団法人かながわ考古学財団
342,8359,14：神奈川県,芹沢配水池関連遺跡群,茅ヶ崎市行谷,ボーリングサンプル　採取深度(cm) 167-169,泥炭質粘土,T,j,不明,----,ABCDEFGH,GaK-19316,β線法,----,----,----,----,----,----,----,杉原重夫(明治大学地理学研究室)･嶋田繁(明治大学大学院),学習院大学年代測定室　木越邦彦,1997,茅ヶ崎市芹沢配水池関連遺跡群の発掘に伴うボーリング調査報告,72-76,測定結果記載無し,かながわ考古学財団調査報告28　芹沢配水池関連遺跡群,財団法人かながわ考古学財団
343,8958,14：神奈川県,葉山島中平遺跡,相模原市緑区葉山島,J5号配石,炭化物,T,h,縄文時代後期前葉,----,B,IAAA-110029,AMS法,3560,20,3559,24,-21.21,0.61,----,(株)加速器分析研究所,(株)加速器分析研究所,2012,葉山島中平遺跡における放射性炭素年代(AMS測定),64-66,----,かながわ考古学財団調査報告286　葉山島中平遺跡,公益財団法人かながわ考古学財団
344,8957,14：神奈川県,葉山島中平遺跡,相模原市緑区葉山島,J1号炭化物集中ピット,炭化物,T,h,縄文時代,----,B,IAAA-110028,AMS法,3510,30,3513,26,-25.43,0.56,----,(株)加速器分析研究所,(株)加速器分析研究所,2012,葉山島中平遺跡における放射性炭素年代(AMS測定),64-66,----,かながわ考古学財団調査報告286　葉山島中平遺跡,公益財団法人かながわ考古学財団
345,8612,14：神奈川県,西富岡･向畑遺跡,伊勢原市西富岡,2区H9号住居,炭化物,T,h,縄文時代後期前葉,堀之内1式期,B,IAAA-82223,AMS法,1330,30,1334,34,-21.44,0.76,----,(株)加速器分析研究所,(株)加速器分析研究所,2014,竪穴住居跡出土炭化物の放射性炭素年代(AMS測定),659-661,----,かながわ考古学財団調査報告298　西富岡･向畑遺跡Ⅰ　第２分冊,公益財団法人かながわ考古学財団
346,8962,14：神奈川県,鉞切遺跡,横須賀市夏島町,C地点G区　12層,木質,T,d,不明,----,ABCDEFGH,N-4860,β線法,1980,75,----,----,----,----,----,社団法人日本アイソトープ協会,社団法人日本アイソトープ協会,1986,C14測定結果,137,----,横須賀市文化財調査報告書第12集　鉞切遺跡?C･D地点の調査?,鉞切遺跡調査団
347,8960,14：神奈川県,鉞切遺跡,横須賀市夏島町,C地点G区　11層,木質,T,d,不明,----,ABCDEFGH,N-4858,β線法,2090,75,----,----,----,----,----,社団法人日本アイソトープ協会,社団法人日本アイソトープ協会,1986,C14測定結果,137,----,横須賀市文化財調査報告書第12集　鉞切遺跡?C･D地点の調査?,鉞切遺跡調査団
348,8614,14：神奈川県,青根上野田遺跡,津久井郡津久井町大字青根字上野田,3E20区,炭化材,T,f,縄文時代後期初頭,----,B,GaK-17824,β線法,3600,90,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1994,発見された遺構と遺物　縄文時代,7-44,----,かながわ考古学財団調査報告2　青根上野田遺跡,財団法人かながわ考古学財団
349,8613,14：神奈川県,青根上野田遺跡,津久井郡津久井町大字青根字上野田,J11焼土址,炭化材(クリ),T,f,縄文時代,----,B,GaK-17825,β線法,3810,120,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1994,発見された遺構と遺物　縄文時代,7-44,----,かながわ考古学財団調査報告2　青根上野田遺跡,財団法人かながわ考古学財団
350,8865,14：神奈川県,青根馬渡No.4遺跡,津久井郡津久井町青根字馬渡,J2号木炭　Ⅳ層下部,炭化材(針葉樹),T,f,縄文時代中期,----,B,geo-4624 beta-102207,β線法,4390,80,----,----,----,----,-25.1,パレオ･ラボ,(株)地球科学研究所,1999,青根馬渡遺跡群No.4遺跡の放射性炭素年代測定結果,718,----,かながわ考古学財団調査報告59　道志導水路関連遺跡(第2分冊),財団法人かながわ考古学財団
351,8862,14：神奈川県,青根馬渡No.4遺跡,津久井郡津久井町青根字馬渡,J1号敷石住居址柱穴P12　環礫焼土,炭化材(クリ),T,f,縄文時代後期,----,B,geo-4621 beta-102204,β線法,3490,70,----,----,----,----,-27.1,パレオ･ラボ,(株)地球科学研究所,1999,青根馬渡遺跡群No.4遺跡の放射性炭素年代測定結果,718,----,かながわ考古学財団調査報告59　道志導水路関連遺跡(第2分冊),財団法人かながわ考古学財団
352,8863,14：神奈川県,青根馬渡No.4遺跡,津久井郡津久井町青根字馬渡,J14号集石　覆土中層,炭化材,T,f,縄文時代早期,----,B,geo-4622 beta-102205,β線法,8450,90,----,----,----,----,-25.4,パレオ･ラボ,(株)地球科学研究所,1999,青根馬渡遺跡群No.4遺跡の放射性炭素年代測定結果,718,----,かながわ考古学財団調査報告59　道志導水路関連遺跡(第2分冊),財団法人かながわ考古学財団
353,8864,14：神奈川県,青根馬渡No.4遺跡,津久井郡津久井町青根字馬渡,J1号木炭　Ⅴ層上部,炭化材(ケヤキ),T,f,縄文時代前期?中期,----,B,geo-4623 beta-102206,β線法,4340,70,----,----,----,----,-26.8,パレオ･ラボ,(株)地球科学研究所,1999,青根馬渡遺跡群No.4遺跡の放射性炭素年代測定結果,718,----,かながわ考古学財団調査報告59　道志導水路関連遺跡(第2分冊),財団法人かながわ考古学財団
354,8861,14：神奈川県,青根馬渡No.4遺跡,津久井郡津久井町青根字馬渡,J1号敷石住居址　環礫焼土,炭化材,T,f,縄文時代後期,----,B,geo-4620 beta-102203,β線法,3500,70,----,----,----,----,-26.5,パレオ･ラボ,(株)地球科学研究所,1999,青根馬渡遺跡群No.4遺跡の放射性炭素年代測定結果,718,----,かながわ考古学財団調査報告59　道志導水路関連遺跡(第2分冊),財団法人かながわ考古学財団
355,8867,14：神奈川県,青根馬渡No.5遺跡,津久井郡津久井町青根字馬渡,J3号木炭　Ⅵ層中位,炭化材(ケヤキ),T,f,縄文時代早期,----,B,geo-4626 beta-102209,β線法,7050,80,----,----,----,----,-26.5,パレオ･ラボ,(株)地球科学研究所,1999,青根馬渡遺跡群No.5遺跡の放射性炭素年代測定結果,721,----,かながわ考古学財団調査報告59　道志導水路関連遺跡(第2分冊),財団法人かながわ考古学財団
356,8866,14：神奈川県,青根馬渡No.5遺跡,津久井郡津久井町青根字馬渡,J1号木炭　Ⅳ層上部,炭化材(クマシデ属),T,f,縄文時代中期?後期,----,B,geo-4625 beta-102208,β線法,3640,60,----,----,----,----,-25.2,パレオ･ラボ,(株)地球科学研究所,1999,青根馬渡遺跡群No.5遺跡の放射性炭素年代測定結果,721,----,かながわ考古学財団調査報告59　道志導水路関連遺跡(第2分冊),財団法人かながわ考古学財団
357,8892,14：神奈川県,飯綱上遺跡,座間市キャンプ座間内,J1号住居址　床面,炭化物(ブナ科),T,f,縄文時代,五領ヶ台式,B,PLD-837,AMS法,4395,45,----,----,----,----,-24.7,山形秀樹(パレオ･ラボ),パレオ･ラボ,2001,放射性炭素年代測定,110-111,----,かながわ考古学財団調査報告121　飯綱上遺跡,財団法人かながわ考古学財団
358,8805,14：神奈川県,鶴巻南遺跡群,秦野市鶴巻南,C1号住居,炭化物,T,h,不明,----,ABCDEFGH,PLD-3437,AMS法,1420,25,----,----,----,----,-26.7,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2005,鶴巻南遺跡群出土の炭化物放射性炭素年代測定について,83-86,----,かながわ考古学財団調査報告189　鶴巻南遺跡群,財団法人かながわ考古学財団
