項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
163,22718,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　白色火砕流堆積物直上,木材,T,d,縄文時代,加曽利B1式期,B,IAAA-122296,AMS法,3470,30,3469,27,-30.93,0.53,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
164,22720,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　白色火砕流堆積物直上,木材,T,d,縄文時代,加曽利B1式期,B,IAAA-122298,AMS法,3440,20,3440,24,-32.15,0.37,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
165,22722,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　E23グリッド　旧表土層Ⅰ,炭化物,T,h,縄文時代,加曽利B1式期,B,IAAA-131794,AMS法,8000,30,7999,32,-23.48,0.4,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
166,22726,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　E22グリッド　旧表土層Ⅰ,炭化物,T,h,縄文時代,加曽利B1式期,B,IAAA-131798,AMS法,3690,30,3693,36,-25.27,0.6,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
167,22728,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　E22グリッド　旧表土層Ⅰ,炭化物,T,h,縄文時代,加曽利B1式期,B,IAAA-131800,AMS法,3560,30,3561,35,-23.4,0.43,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
168,22730,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　D3グリッド　層群グループ2,植物片,T,d,縄文時代,----,B,IAAA-131802,AMS法,3570,20,3565,34,-24.31,0.31,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
169,22734,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　C17グリッド　層群C中位,炭化物,T,h,縄文時代,----,B,IAAA-131806,AMS法,7970,30,7973,30,-21.36,0.71,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
170,22733,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　C16グリッド　層群最下部,炭化物,T,h,縄文時代,----,B,IAAA-131805,AMS法,7970,30,7973,33,-23.38,0.74,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
171,22732,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　C16グリッド　層群最下部,炭化物,T,h,縄文時代,----,B,IAAA-131804,AMS法,7980,30,7978,31,-23.07,0.68,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
172,22731,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　E5グリッド　層群グループ2,炭化物,T,h,縄文時代,----,B,IAAA-131803,AMS法,3480,30,3477,35,-17.29,0.46,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
173,22729,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　E3グリッド　層群グループ2,木炭,T,f,縄文時代,----,B,IAAA-131801,AMS法,3590,30,3587,36,-22.3,0.6,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
174,22727,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　E22グリッド　旧表土層Ⅰ,炭化物,T,h,縄文時代,加曽利B1式期,B,IAAA-131799,AMS法,3610,30,3611,36,-24.07,0.41,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
175,22725,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　C3グリッド　層群グループ2,炭化物,T,h,縄文時代,----,B,IAAA-131797,AMS法,3500,30,3499,35,-26.43,0.66,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
176,22724,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　C3グリッド　層群グループ2,炭化物,T,h,縄文時代,----,B,IAAA-131796,AMS法,3550,30,3549,35,-24.34,0.53,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
177,22723,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　E23グリッド　旧表土層Ⅰ,炭化物,T,h,縄文時代,加曽利B1式期,B,IAAA-131795,AMS法,8080,30,8083,32,-25.15,0.65,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
178,22721,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　D21グリッド　旧表土層Ⅰ,炭化物,T,h,縄文時代,加曽利B1式期,B,IAAA-131793,AMS法,7960,30,7964,33,-26.55,0.53,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
179,22719,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　白色火砕流堆積物直上,木炭,T,f,縄文時代,加曽利B1式期,B,IAAA-122297,AMS法,3440,20,3436,24,-28.13,0.42,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
180,22717,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　白色火砕流堆積物直上,木炭,T,f,縄文時代,加曽利B1式期,B,IAAA-122295,AMS法,3440,20,3438,23,-28.31,0.44,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
181,22716,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　白色火砕流堆積物直上,土壌,T,k,縄文時代,加曽利B1式期,B,IAAA-122294,AMS法,5850,30,5852,26,-21.54,0.42,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
182,22715,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　層群D最下部,土壌,T,k,縄文時代,----,B,IAAA-122293,AMS法,8670,30,8671,30,-21.03,0.39,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
183,22713,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　層群F最下部,炭化物,T,h,縄文時代,----,B,IAAA-122291,AMS法,7990,30,7989,31,-28.05,0.34,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
184,22711,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　旧表土層Ⅰ,炭化物,T,h,縄文時代,----,B,IAAA-112661,AMS法,7970,30,7974,33,-17.73,0.3,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
185,22709,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　旧表土層Ⅰ,炭化物,T,h,縄文時代,----,B,IAAA-112659,AMS法,3560,30,3559,25,-21.14,0.32,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
186,22708,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　層群グループ2最下部,炭化物,T,h,縄文時代,----,B,IAAA-112658,AMS法,8040,30,8038,32,-18.56,0.3,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
187,22707,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　層群グループ2下半,炭化物,T,h,縄文時代,----,B,IAAA-112657,AMS法,7920,30,7916,32,-18.21,0.32,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
188,22705,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　旧表土層Ⅱ,炭化物,T,h,縄文時代,----,B,IAAA-112655,AMS法,3560,30,3564,26,-20.41,0.31,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
189,22703,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　層群U最下部層,炭化物,T,h,縄文時代,----,B,IAAA-112653,AMS法,3580,30,3582,26,-21.29,0.35,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
190,22700,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　旧表土層Ⅱ,炭化物,T,h,縄文時代,----,B,IAAA-102220,AMS法,7510,30,7509,34,-27.22,0.41,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
191,22699,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　旧表土層Ⅲ,炭化物,T,h,縄文時代,----,B,IAAA-102219,AMS法,3560,30,3558,27,-27.8,0.62,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
192,22698,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　旧表土層Ⅲ,炭化物,T,h,縄文時代,----,B,IAAA-102218,AMS法,3530,30,3528,28,-26.51,0.56,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
193,22692,20：長野県,星糞峠黒曜石原産地遺跡,小県郡長和町大門鷹山,第1号採掘址　旧表土層Ⅲ,炭化物,T,h,縄文時代,----,B,IAAA-102212,AMS法,3220,30,3221,28,-23.84,0.38,----,(株)加速器分析研究所,(株)加速器分析研究所,2015,放射性炭素年代測定(AMS測定),99-115,----,鷹山遺跡群Ⅶ,長和町教育委員会
194,22576,20：長野県,更埴条里遺跡,千曲市屋代,Ⅷ層　SF1002,炭化材,T,f,縄文時代晩期前半,----,B,Gak-17277,β線法,3170,100,----,----,----,----,----,(財)長野県埋蔵文化財センター,学習院大学,2000,暦年代への比定,84-90,----,長野県埋蔵文化財センター発掘調査報告書54　上信越自動車道埋蔵文化財発掘調査報告書28　更埴市内その7　更埴条里遺跡･屋代遺跡群(含む大境遺跡･窪河原遺跡)?総論編ー,(財)長野県文化振興事業団長野県埋蔵文化財センター
195,22578,20：長野県,更埴条里遺跡,千曲市屋代,Ⅸ層上面　SX811,炭化材,T,f,縄文時代晩期前半,----,B,Gak-17554,β線法,3600,90,----,----,----,----,----,(財)長野県埋蔵文化財センター,学習院大学,2000,暦年代への比定,84-90,----,長野県埋蔵文化財センター発掘調査報告書54　上信越自動車道埋蔵文化財発掘調査報告書28　更埴市内その7　更埴条里遺跡･屋代遺跡群(含む大境遺跡･窪河原遺跡)?総論編ー,(財)長野県文化振興事業団長野県埋蔵文化財センター
196,22580,20：長野県,更埴条里遺跡,千曲市屋代,Ⅸ層上部　SQ002,炭化材,T,f,縄文時代後期,----,B,Gak-16480,β線法,4750,120,----,----,----,----,----,(財)長野県埋蔵文化財センター,学習院大学,2000,暦年代への比定,84-90,----,長野県埋蔵文化財センター発掘調査報告書54　上信越自動車道埋蔵文化財発掘調査報告書28　更埴市内その7　更埴条里遺跡･屋代遺跡群(含む大境遺跡･窪河原遺跡)?総論編ー,(財)長野県文化振興事業団長野県埋蔵文化財センター
197,22583,20：長野県,更埴条里遺跡,千曲市屋代,Ⅸ層上部　SF1013,炭化材,T,f,縄文時代後期?晩期,----,B,Gak-17276,----,3910,220,----,----,----,----,----,(財)長野県埋蔵文化財センター,学習院大学,2000,暦年代への比定,84-90,----,長野県埋蔵文化財センター発掘調査報告書54　上信越自動車道埋蔵文化財発掘調査報告書28　更埴市内その7　更埴条里遺跡･屋代遺跡群(含む大境遺跡･窪河原遺跡)?総論編ー,(財)長野県文化振興事業団長野県埋蔵文化財センター
198,22582,20：長野県,更埴条里遺跡,千曲市屋代,Ⅸ層上部　SQ004,炭化材,T,f,縄文時代後期,----,B,Gak-16482,β線法,4190,100,----,----,----,----,----,(財)長野県埋蔵文化財センター,学習院大学,2000,暦年代への比定,84-90,----,長野県埋蔵文化財センター発掘調査報告書54　上信越自動車道埋蔵文化財発掘調査報告書28　更埴市内その7　更埴条里遺跡･屋代遺跡群(含む大境遺跡･窪河原遺跡)?総論編ー,(財)長野県文化振興事業団長野県埋蔵文化財センター
199,22581,20：長野県,更埴条里遺跡,千曲市屋代,Ⅸ層上部　SQ003,炭化材,T,f,縄文時代後期,----,B,Gak-16481,β線法,5060,290,----,----,----,----,----,(財)長野県埋蔵文化財センター,学習院大学,2000,暦年代への比定,84-90,----,長野県埋蔵文化財センター発掘調査報告書54　上信越自動車道埋蔵文化財発掘調査報告書28　更埴市内その7　更埴条里遺跡･屋代遺跡群(含む大境遺跡･窪河原遺跡)?総論編ー,(財)長野県文化振興事業団長野県埋蔵文化財センター
