項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
266,7461,13：東京都,中里遺跡,北区上中里田端駅構内,C地区180ライン　地層C(第3泥炭層),泥炭,T,j,縄文時代後期?晩期,----,B,Gak-12121,β線法,4930,180,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
267,7460,13：東京都,中里遺跡,北区上中里田端駅構内,C地区175ライン　地層C(第1泥炭層),泥炭,T,j,縄文時代中期,----,B,Gak-12120,β線法,4180,100,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
268,7459,13：東京都,中里遺跡,北区上中里田端駅構内,C地区175ライン　地層C(第2泥炭層),泥炭,T,j,縄文時代中?晩期,----,B,Gak-12118,β線法,2760,120,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
269,7427,13：東京都,中里遺跡,北区上中里田端駅構内,E地区　R125 地層B1(最下部),材,T,d,縄文時代前期,----,B,Gak-11781,β線法,35900,3130,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
270,7415,13：東京都,中高瀬遺跡,あきる野市草花,G区6761,炭化物(食物残渣),T,h,縄文時代,----,B,Beta-214885,AMS法,2800,40,----,----,----,----,-27,(株)地球科学研究所,(株)地球科学研究所,2007,高瀬地区調査に係る炭化材･炭化物14C年代測定,397-398,----,東京都埋蔵文化財センター調査報告第201集　中高瀬遺跡,(財)東京都生涯学習文化財団　東京都埋蔵文化財センター
271,7412,13：東京都,中高瀬遺跡,あきる野市草花,SK-55,炭化物(食物残渣),T,h,縄文時代,堀之内2式,B,Beta-212375,AMS法,3720,40,----,----,----,----,-23.4,(株)地球科学研究所,(株)地球科学研究所,2007,高瀬地区調査に係る炭化材･炭化物14C年代測定,397-398,----,東京都埋蔵文化財センター調査報告第201集　中高瀬遺跡,(財)東京都生涯学習文化財団　東京都埋蔵文化財センター
272,7413,13：東京都,中高瀬遺跡,あきる野市草花,SI-4 3-(14),炭化物,T,h,縄文時代,堀之内2式,B,Beta-212376,AMS法,3680,40,----,----,----,----,-25,(株)地球科学研究所,(株)地球科学研究所,2007,高瀬地区調査に係る炭化材･炭化物14C年代測定,397-398,----,東京都埋蔵文化財センター調査報告第201集　中高瀬遺跡,(財)東京都生涯学習文化財団　東京都埋蔵文化財センター
273,7414,13：東京都,中高瀬遺跡,あきる野市草花,SI-4,炭化物(食物残渣),T,h,縄文時代,堀之内2式,B,Beta-212377,AMS法,3960,40,----,----,----,----,-26.2,(株)地球科学研究所,(株)地球科学研究所,2007,高瀬地区調査に係る炭化材･炭化物14C年代測定,397-398,----,東京都埋蔵文化財センター調査報告第201集　中高瀬遺跡,(財)東京都生涯学習文化財団　東京都埋蔵文化財センター
274,7411,13：東京都,中高瀬遺跡,あきる野市草花,SS-1 29-(1),炭化物,T,h,縄文時代中期,----,B,Beta-212373,AMS法,4590,40,----,----,----,----,-27.6,(株)地球科学研究所,(株)地球科学研究所,2007,高瀬地区調査に係る炭化材･炭化物14C年代測定,397-398,----,東京都埋蔵文化財センター調査報告第201集　中高瀬遺跡,(財)東京都生涯学習文化財団　東京都埋蔵文化財センター
275,6811,13：東京都,丸山B遺跡,三鷹市井の頭,G地点　Ⅱc層,加工材(クヌギ節),T,d,縄文時代晩期?古墳時代前期,----,BCD,IAAA-140659,AMS法,2010,20,2013,25,-30.1,0.35,----,パリノ･サーヴェイ株式会社,パリノ・サーヴェイ株式会社,2015,自然科学分析,123-129,----,三鷹市埋蔵文化財調査報告第38集　丸山B遺跡Ⅲ,テイケイトレード株式会社埋蔵文化財事業部
276,6808,13：東京都,丸山B遺跡,三鷹市井の頭,D地点　Ⅱc層,ハンノキ属果序,T,e,縄文時代晩期?古墳時代前期,----,BCD,IAAA-140513,AMS法,1780,30,1781,26,-30.09,0.46,----,パリノ･サーヴェイ株式会社,パリノ・サーヴェイ株式会社,2015,自然科学分析,123-129,----,三鷹市埋蔵文化財調査報告第38集　丸山B遺跡Ⅲ,テイケイトレード株式会社埋蔵文化財事業部
277,6795,13：東京都,丸山B遺跡,三鷹市井の頭,河道B　19層　斧柄　最外1-5年輪,木材(コナラ属コナラ節),T,d,縄文時代晩期後葉?弥生時代中期前半,----,BC,YU-1785,AMS法,2490,20,2491,21,-27.7,0.37,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
278,6798,13：東京都,丸山B遺跡,三鷹市井の頭,河道B 18?19層　上流加工木1-5粘賃,木材(ムクノキ),T,d,縄文時代晩期後葉?弥生時代中期前半,----,BC,YU-1788,AMS法,2465,25,2466,25,-30.25,0.25,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
279,6796,13：東京都,丸山B遺跡,三鷹市井の頭,河道B 18?19層　板目材　最外1-5年輪,木材(コナラ属コナラ節),T,d,縄文時代晩期後葉?弥生時代中期前半,----,BC,YU-1786,AMS法,2235,25,2234,24,-28.89,0.26,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
280,6781,13：東京都,丸山B遺跡,三鷹市井の頭,土器敷き12層　AP11d区12層,種実(不明),T,e,縄文時代後期前葉?中葉,----,B,YU-2298,AMS法,2170,20,2171,22,-31.54,0.32,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
281,6782,13：東京都,丸山B遺跡,三鷹市井の頭,土器敷き12層　AQ10c区12層,種実(トチノキ種子),T,e,縄文時代後期前葉?中葉,----,B,YU-2299,AMS法,2490,20,2491,21,-27.7,0.37,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
282,6783,13：東京都,丸山B遺跡,三鷹市井の頭,土器敷き11層　AP10a区11層サブベルト①,種実(エゴノキ核),T,e,縄文時代後期前葉?中葉,----,B,YU-2300,AMS法,3105,20,3106,22,-26.98,0.27,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
283,6785,13：東京都,丸山B遺跡,三鷹市井の頭,土器敷き12層　AP11区12層　土器敷き下面,木材樹皮(広葉樹),T,d,縄文時代後期前葉?中葉,----,B,YU-1775,AMS法,2250,25,2250,24,-28.74,0.26,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
284,6799,13：東京都,丸山B遺跡,三鷹市井の頭,土器敷き11L層　AN11a区11L層土器敷き層ポイント取り上げ,種実(トチノキ種子),T,e,縄文時代後期前葉?中葉,----,B,YU-2853,AMS法,2965,25,2965,24,-23.8,0.83,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
285,6802,13：東京都,丸山B遺跡,三鷹市井の頭,河道A 23層　下流舟状加工木最外1-5年輪,木材(ケヤキ),T,d,縄文時代後期後葉?晩期前葉,----,B,YU-2994,AMS法,2645,20,2646,19,-27.82,0.22,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
286,6805,13：東京都,丸山B遺跡,三鷹市井の頭,AP10a土器敷き下比較サンプル,炭化材,T,f,縄文時代後期前葉?中葉,----,B,PLD-28621,AMS法,27010,90,27013,86,-26.35,0.16,----,小林謙一･工藤雄一郎,(株)パレオ･ラボ,2015,丸山B遺跡から出土した土器敷き上下の堆積物試料の放射性炭素年代測定,47-51,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
287,6804,13：東京都,丸山B遺跡,三鷹市井の頭,AP10a土器敷き上比較サンプル,炭化材,T,f,縄文時代後期前葉?中葉,----,B,PLD-28620,AMS法,3495,25,3493,23,-25.8,0.18,----,小林謙一･工藤雄一郎,(株)パレオ･ラボ,2015,丸山B遺跡から出土した土器敷き上下の堆積物試料の放射性炭素年代測定,47-51,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
288,6803,13：東京都,丸山B遺跡,三鷹市井の頭,河道A 23層　下流杭最外1-5年輪,木材(トネリコ属シオジ節),T,d,縄文時代後期後葉?晩期前葉,----,B,YU-2995,AMS法,2745,20,2745,20,-25,0.31,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
289,6800,13：東京都,丸山B遺跡,三鷹市井の頭,土器敷き12層　AN10a区12層沿い線浮遊1(土壌サンプルD53),種実(ミズキ核),T,e,縄文時代後期前葉?中葉,----,B,YU-2853,AMS法,2855,25,2857,24,-26.16,0.79,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
290,6797,13：東京都,丸山B遺跡,三鷹市井の頭,河道A 23層　下流加工木1-5年輪,木材(ムクノキ),T,d,縄文時代後期後葉?晩期前葉,----,B,YU-1787,AMS法,2950,25,2951,25,-27.43,0.25,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
291,6784,13：東京都,丸山B遺跡,三鷹市井の頭,土器敷き12層　AP11b区土器敷き下一括　,種実(オニグルミ核),T,e,縄文時代後期前葉?中葉,----,B,YU-2301,AMS法,3040,20,3040,22,-24.73,0.24,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
292,6780,13：東京都,丸山B遺跡,三鷹市井の頭,河道A　24層 AQ24層,種実(トチノキ種子),T,e,縄文時代後期後葉?晩期前葉,----,B,YU-2297,AMS法,2630,20,2631,22,-26.48,0.43,----,小林謙一(中央大学)･坂本稔(国立歴史民俗博物館),山形大学高感度加速器質量分析センター,2015,丸山B遺跡出土木材･炭化種実試料の14C年代測定と較正年代,36-46,----,三鷹市埋蔵文化財調査報告第35集　丸山Ｂ遺跡Ⅱ,石井八州　三鷹市教育委員会　三鷹市遺跡調査会
293,6828,13：東京都,久原小学校内遺跡,大田区久が原,第9号土坑内層,炭化物,T,h,縄文時代後期初頭,堀之内期,B,N-3484,β線法,4010,145,----,----,----,----,----,大田区教育委員会,社団法人日本アイソトープ協会,1981,14C年代測定,127,----,大田区の埋蔵文化財第2集　久原小学校内遺跡,東京都大田区教育委員会
294,6901,13：東京都,五段田遺跡,板橋区西台,地表下約2m　泥炭層最上部,泥炭質シルト,T,j,縄文時代,----,B,Gak-12752,β線法,2720,100,----,----,----,----,----,堀口万口清水康守駒井潔鞍川博,学習院大学木越研究室,1986,地形･地質,438-443,----,五段田遺跡Ⅰ,東京都住宅局　円福寺西方(西台三丁目団地)遺跡調査会
295,6900,13：東京都,五段田遺跡,板橋区西台,地表下約3.5mシルト質泥炭層,材,T,d,縄文時代,----,B,Gak-12751,β線法,3900,150,----,----,----,----,----,堀口万口清水康守駒井潔鞍川博,学習院大学木越研究室,1986,地形･地質,438-443,----,五段田遺跡Ⅰ,東京都住宅局　円福寺西方(西台三丁目団地)遺跡調査会
296,6465,13：東京都,井の頭池遺跡群C地点,三鷹市井の頭,TP2地点　Ⅱa層中位よりやや上位,黒ボク土,T,k,縄文時代後期,堀之内式,B,Gak-14022,β線法,3400,100,----,----,----,----,----,パリノ・サーヴェイ株式会社,パリノ・サーヴェイ株式会社,1989,自然科学分析の概要,17-21,----,井の頭池遺跡群C地点,井の頭池遺跡群遺跡調査会
